anno,keyword1,keyword2,relationship
2014,benchmark (computing),optimization problem,{'52d391998e5348c2a14d4330e0d14cd1a9d5de90': 2}
2014,feasible region,computation,{'b8a6c19e7bf445755105e8c35f1e5b1ccc34bb41': 2}
2014,premature convergence,velocity (software development),"{'be1bdf67a8c276bffc036bbf880186190d18dbad': 2, '854c26751f623ec6fb0207235d82e9ceb20d5ba9': 2}"
2014,premature convergence,mathematical optimization,"{'be1bdf67a8c276bffc036bbf880186190d18dbad': 3, '854c26751f623ec6fb0207235d82e9ceb20d5ba9': 3}"
2014,objective optimisation problems,dynamic multi,"{'17eceef261c7bac8d4842dd0b595ad8e720b4ac8': 2, 'fd7308c0478a513e52a7f88d510bdad5e0dfd175': 2}"
2014,artificial neural network,linear matrix inequality,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 3, '2fe18f292cf7609751fc0972983a9344ec3dda88': 3, '1f8fd061aec720023764196e829c45091e430a49': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2}"
2014,linear matrix inequality,lyapunov fractal,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 3, '2fe18f292cf7609751fc0972983a9344ec3dda88': 3, '1f8fd061aec720023764196e829c45091e430a49': 2, '446e1fc361c7b23c398152c7cb4f852d1f066493': 2}"
2014,linear matrix inequality,social inequality,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2014,lyapunov fractal,social inequality,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, '7cca44dc8b68284bb8837b301a5424da38f568ed': 2}"
2014,noise reduction,experiment,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,recurrent neural network,convolutional neural network,{'b17a2489023d7f9d803ef1f2a57bf6e41fa5e1af': 2}
2014,biological neural networks,lyapunov fractal,{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
2014,linear matrix inequality,neural networks,{'1f8fd061aec720023764196e829c45091e430a49': 2}
2014,usb on-the-go,computer performance,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,usb on-the-go,numerical analysis,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 3, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3}"
2014,usb on-the-go,approximation algorithm,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 3, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3}"
2014,computer performance,iteration,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,computer performance,nonlinear system,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,computer performance,dynamic programming,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,computer performance,numerical analysis,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,computer performance,approximation algorithm,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,computer performance,optimal control,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,iteration,numerical analysis,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,dynamic programming,numerical analysis,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 3, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3}"
2014,dynamic programming,approximation algorithm,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 4, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 4}"
2014,bellman equation,approximation algorithm,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}"
2014,numerical analysis,approximation algorithm,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 3, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3}"
2014,numerical analysis,optimal control,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 3, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3}"
2014,formal semantics,business processes,{'1c77bee4b9e66058c10783064ccf9de0c88a8256': 2}
2014,formal semantics,logical language,{'1c77bee4b9e66058c10783064ccf9de0c88a8256': 2}
2014,formal semantics,framework grounded,{'1c77bee4b9e66058c10783064ccf9de0c88a8256': 2}
2014,business processes,logical language,{'1c77bee4b9e66058c10783064ccf9de0c88a8256': 2}
2014,business processes,framework grounded,{'1c77bee4b9e66058c10783064ccf9de0c88a8256': 2}
2014,logical language,framework grounded,{'1c77bee4b9e66058c10783064ccf9de0c88a8256': 2}
2014,lyapunov fractal,sampling (signal processing),"{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2, 'd453abc3346cc8a8d24ce4a3f66c8c9d578b2015': 2, '4315ce8a394eaccda5ad9b8714ff77d39c87ac65': 2}"
2014,complex network,lyapunov fractal,{'0106083db63eef5b77fdd3088a8f970fad7900f4': 2}
2014,optimal control,lyapunov fractal,"{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 3, 'ff8e80e7a31806a3b5bedc986a141f8b83fbaa7c': 2, 'd27c592254ac8088026f3beff99892311ae0a6c4': 2}"
2014,artificial neural network,neural network software,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, '7cca44dc8b68284bb8837b301a5424da38f568ed': 2}"
2014,lyapunov fractal,neural network software,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, '7cca44dc8b68284bb8837b301a5424da38f568ed': 2}"
2014,neural network software,neural network simulation,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, '7cca44dc8b68284bb8837b301a5424da38f568ed': 2}"
2014,neural network software,social inequality,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, '7cca44dc8b68284bb8837b301a5424da38f568ed': 2}"
2014,statistical machine translation,oriol vinyals,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,neural machine translation,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,quoc v. le,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,statistical machine translation,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,kyunghyun cho,neural machine translation,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,kyunghyun cho,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,kyunghyun cho,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,kyunghyun cho,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,kyunghyun cho,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,artificial neural network,neural machine translation,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,artificial neural network,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,artificial neural network,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,artificial neural network,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,artificial neural network,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,neural machine translation,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,encoder,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,matthew d. zeiler,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,oriol vinyals,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,encoder,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,quoc v. le,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,ilya sutskever,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,matthew d. zeiler,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,neural machine translation,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,encoder,quoc v. le,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,encoder,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,encoder,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,encoder,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,encoder,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,encoder,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,quoc v. le,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,quoc v. le,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,quoc v. le,matthew d. zeiler,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,quoc v. le,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,quoc v. le,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,ilya sutskever,phil blunsom,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,ilya sutskever,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,ilya sutskever,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,ilya sutskever,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,phil blunsom,bart van merrienboer,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,phil blunsom,matthew d. zeiler,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,phil blunsom,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,phil blunsom,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,phil blunsom,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,bart van merrienboer,matthew d. zeiler,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,bart van merrienboer,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,bart van merrienboer,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,bart van merrienboer,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,matthew d. zeiler,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,matthew d. zeiler,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,matthew d. zeiler,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,nal kalchbrenner,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,nal kalchbrenner,yoshua bengio,"{'61c36459efe2c9bef932636df57d637c4f1da92d': 2, 'f4a90d6cffb95c789c1318406b3ceed9ba709d28': 2}"
2014,artificial neural network,alex krizhevsky,"{'bed933baeebbe4a30569b62de63515d730e3de60': 2, 'b17a2489023d7f9d803ef1f2a57bf6e41fa5e1af': 2}"
2014,recurrent neural network,geoffrey e. hinton,"{'bed933baeebbe4a30569b62de63515d730e3de60': 2, 'b17a2489023d7f9d803ef1f2a57bf6e41fa5e1af': 2}"
2014,recurrent neural network,alex krizhevsky,"{'bed933baeebbe4a30569b62de63515d730e3de60': 2, 'b17a2489023d7f9d803ef1f2a57bf6e41fa5e1af': 2}"
2014,ilya sutskever,baseline (configuration management),{'bed933baeebbe4a30569b62de63515d730e3de60': 2}
2014,baseline (configuration management),geoffrey e. hinton,{'bed933baeebbe4a30569b62de63515d730e3de60': 2}
2014,baseline (configuration management),alex krizhevsky,{'bed933baeebbe4a30569b62de63515d730e3de60': 2}
2014,markovian jump parameters,linear matrix inequalities,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,markovian jump parameters,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,artificial neural network,time complexity,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 2, '2fe18f292cf7609751fc0972983a9344ec3dda88': 2}"
2014,time complexity,numerical analysis,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 2, '2fe18f292cf7609751fc0972983a9344ec3dda88': 2}"
2014,time complexity,linear matrix inequality,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 2, '2fe18f292cf7609751fc0972983a9344ec3dda88': 2}"
2014,time complexity,lyapunov fractal,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 2, '2fe18f292cf7609751fc0972983a9344ec3dda88': 2}"
2014,numerical analysis,linear matrix inequality,"{'f2e71ea4db322850257baf17d3166f81616b96ab': 3, '2fe18f292cf7609751fc0972983a9344ec3dda88': 3, '1f8fd061aec720023764196e829c45091e430a49': 2}"
2014,wireless sensor networks,network connectivity,"{'5b1ea9000ec35c22d5a4e2767d10ec634e754cdb': 2, 'c628a5281e4b4aa99270c538a0dd2787c8f27bf1': 2}"
2014,network life,wireless sensor networks,"{'67b4746d893c1d3a16c6667adbe9ba23d2cbba66': 2, 'fcde9e8a076a9753cb8f12b5ecce1c852944a88f': 2}"
2014,network life,clustering,"{'67b4746d893c1d3a16c6667adbe9ba23d2cbba66': 2, 'fcde9e8a076a9753cb8f12b5ecce1c852944a88f': 2}"
2014,wireless sensor networks,clustering,"{'67b4746d893c1d3a16c6667adbe9ba23d2cbba66': 2, 'fcde9e8a076a9753cb8f12b5ecce1c852944a88f': 2}"
2014,brain storm optimization,solutions getting clustered,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,brain storm optimization,promising algorithm,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,brain storm optimization,brainstorming process,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,brain storm optimization,collective behavior,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,brain storm optimization,swarm intelligence,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,solutions getting clustered,promising algorithm,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,solutions getting clustered,brainstorming process,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,solutions getting clustered,collective behavior,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,solutions getting clustered,swarm intelligence,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,promising algorithm,brainstorming process,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,promising algorithm,collective behavior,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,promising algorithm,swarm intelligence,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,brainstorming process,collective behavior,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,brainstorming process,swarm intelligence,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,collective behavior,swarm intelligence,"{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 3, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2014,partition function (mathematics),autoencoder,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,partition function (mathematics),approximation algorithm,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,partition function (mathematics),sampling (signal processing),"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,partition function (mathematics),noise reduction,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,partition function (mathematics),experiment,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,autoencoder,approximation algorithm,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,autoencoder,sampling (signal processing),"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,autoencoder,noise reduction,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,autoencoder,experiment,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,approximation algorithm,sampling (signal processing),"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,approximation algorithm,noise reduction,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,approximation algorithm,experiment,"{'de22a082f58adf921390d3db31f75ad33056db79': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2}"
2014,throughput,cognitive radio,{'2259ec8aef41737b4b6f2b67b969d8a05257497b': 2}
2014,operator networks environment,hybrid decision algorithm,"{'c10d0275841434d234e6f09fbd9da1533735bd14': 2, '3a5c335273e4bb943ce2f76852e6058da0949962': 2}"
2014,cuckoo search,mathematical optimization,{'86789ba7c637a71f94c69fb01ba94fe7f533725d': 2}
2014,mathematical optimization,rate of convergence,"{'b3805565ac1ed33932824a7695b3a721bfe2f3fc': 2, 'd4cc705ad87f0a7e0c551c7c3cca09115237a0ac': 2, '0106083db63eef5b77fdd3088a8f970fad7900f4': 2}"
2014,rate of convergence,evolutionary algorithm,"{'b3805565ac1ed33932824a7695b3a721bfe2f3fc': 2, 'd4cc705ad87f0a7e0c551c7c3cca09115237a0ac': 2, '0106083db63eef5b77fdd3088a8f970fad7900f4': 2}"
2014,freebase,knowledge graph,"{'315ac170260d9375f8f8412b2f26f96df583ad88': 2, 'ed9a22162ace027cfa3a32fcac635975909e68fc': 2, 'dcf1e548be8126603a1e1ee42c16e18b3abadd13': 2}"
2014,freebase,experiment,"{'315ac170260d9375f8f8412b2f26f96df583ad88': 2, 'ed9a22162ace027cfa3a32fcac635975909e68fc': 2, 'dcf1e548be8126603a1e1ee42c16e18b3abadd13': 2}"
2014,knowledge graph,entity,"{'315ac170260d9375f8f8412b2f26f96df583ad88': 2, 'ed9a22162ace027cfa3a32fcac635975909e68fc': 2, 'dcf1e548be8126603a1e1ee42c16e18b3abadd13': 2}"
2014,knowledge graph,experiment,"{'315ac170260d9375f8f8412b2f26f96df583ad88': 2, 'ed9a22162ace027cfa3a32fcac635975909e68fc': 2, 'dcf1e548be8126603a1e1ee42c16e18b3abadd13': 2}"
2014,entity,experiment,"{'315ac170260d9375f8f8412b2f26f96df583ad88': 2, 'ed9a22162ace027cfa3a32fcac635975909e68fc': 2, 'dcf1e548be8126603a1e1ee42c16e18b3abadd13': 2}"
2014,risk evaluation,failure mode and effects analysis,{'7dd31741bcc78fdcb04c64d7e9421445358a42f4': 2}
2014,activation function,social inequality,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2014,time complexity,social inequality,{'d5e32ebd2ef38c6eab2891324d8306da48e0494c': 2}
2014,algorithm,data stream mining,{'d84951d81ed0cf8709176369455220104ba7a765': 2}
2014,criteria decision making,paper investigates,"{'db1589536b6fca6e7ef625945e8fb983f029bc4a': 2, '7d00035496b77135a60f3673821b83ae8142784a': 2}"
2014,ant colony optimization algorithms,feature selection,{'88722517ea3bdea2c767436f1c3981ddb1604a3f': 2}
