anno,keyword1,keyword2,relationship
2015,nonlinear system,doina precup,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,algorithm,honglak lee,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,algorithm,robot,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,algorithm,trust region,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,algorithm,sergey levine,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,algorithm,doina precup,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,honglak lee,robot,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,honglak lee,trust region,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,honglak lee,sergey levine,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,honglak lee,doina precup,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,robot,trust region,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,robot,sergey levine,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,robot,doina precup,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,trust region,sergey levine,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,trust region,doina precup,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,sergey levine,doina precup,"{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}"
2015,ar auto regressive,structural break modeling,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,emd empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,particle swarm optimization,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,ga genetic algorithm,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,bt bayesian theory,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,pca principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ar auto regressive,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,emd empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,particle swarm optimization,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,ga genetic algorithm,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,bt bayesian theory,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,pca principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,structural break modeling,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,particle swarm optimization,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,ga genetic algorithm,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,bt bayesian theory,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,pca principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,emd empirical mode decomposition,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,bt bayesian theory,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,pca principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,particle swarm optimization,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,bt bayesian theory,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,pca principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,ga genetic algorithm,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,pca principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,bt bayesian theory,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,pca principal component analysis,empirical mode decomposition,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,pca principal component analysis,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,pca principal component analysis,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,pca principal component analysis,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,pca principal component analysis,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,pca principal component analysis,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,empirical mode decomposition,weibull distribution function,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,empirical mode decomposition,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,empirical mode decomposition,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,empirical mode decomposition,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,empirical mode decomposition,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,weibull distribution function,arima auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,weibull distribution function,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,weibull distribution function,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,weibull distribution function,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,arima auto regressive integrated moving average,auto regressive integrated moving average,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,arima auto regressive integrated moving average,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,arima auto regressive integrated moving average,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,auto regressive integrated moving average,principal component analysis,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,auto regressive integrated moving average,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,principal component analysis,unscented kalman filter,{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
2015,requirement,hadoop,{'edc6dd81af215fa3030f2c521be053e915721c0b': 2}
2015,requirement,mapreduce,{'edc6dd81af215fa3030f2c521be053e915721c0b': 2}
2015,big data,mapreduce,"{'edc6dd81af215fa3030f2c521be053e915721c0b': 2, '579a2f876fc7dcfd78329cf942cff57a27abf895': 3, 'a8ec14da69b7f567ae5a18a532384c4b7056c178': 2, 'f041494ea0c14888f96354a65801e18bd8874663': 2, 'f7cb17c83e735d498688547f0fe9dbf338570e45': 2, 'faa8a36819dc9e7725b62eae5aa8a672322d98be': 2}"
2015,hadoop,mapreduce,"{'edc6dd81af215fa3030f2c521be053e915721c0b': 2, '579a2f876fc7dcfd78329cf942cff57a27abf895': 2, 'a8ec14da69b7f567ae5a18a532384c4b7056c178': 2, 'f041494ea0c14888f96354a65801e18bd8874663': 2, 'faa8a36819dc9e7725b62eae5aa8a672322d98be': 2}"
2015,memristor-based neural networks ,fractional-order ,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,linear matrix inequality,neural network simulation,{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2}
2015,neural networks,neural network simulation,{'937dc59b2d72296bc4ca98730795ebb25b540bb7': 2}
2015,artificial neural network,memristor,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,stabilization,lyapunov fractal,{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2}
2015,numerical analysis,neural networks,{'69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 2}
2015,numerical analysis,neural network simulation,"{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, 'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2}"
2015,memristor,neural network simulation,{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
2015,benchmark (computing),swarm intelligence,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,benchmark (computing),artificial bee colony,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,benchmark (computing),optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 3}
2015,artificial bee colony algorithm,genetic algorithm,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial bee colony algorithm,swarm intelligence,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial bee colony algorithm,numerical analysis,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial bee colony algorithm,artificial bee colony,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial bee colony algorithm,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 3}
2015,genetic algorithm,swarm intelligence,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,genetic algorithm,artificial bee colony,"{'6b6a7c3d6742499f3add37cd5733db569688e837': 2, '53faf592d47d6e01408589de12e400d8d086aae0': 2, '360f4873c013f630cdeda7fb5f1fc8792b2e90ff': 2}"
2015,genetic algorithm,mathematical optimization,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,genetic algorithm,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,swarm intelligence,numerical analysis,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,swarm intelligence,artificial bee colony,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,swarm intelligence,mathematical optimization,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,swarm intelligence,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,numerical analysis,artificial bee colony,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,numerical analysis,mathematical optimization,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,numerical analysis,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial bee colony,mathematical optimization,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial bee colony,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial neural network,simulation,{'26534928df253eb32ca504074f33260efce76086': 2}
2015,artificial neural network,block cipher mode of operation,{'26534928df253eb32ca504074f33260efce76086': 2}
2015,nonlinear system,block cipher mode of operation,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 4}
2015,simulation,block cipher mode of operation,"{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 3, '26534928df253eb32ca504074f33260efce76086': 2}"
2015,resonance,support vector machine,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,computer simulation,tcp global synchronization,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,computer simulation,numerical analysis,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,computer simulation,neural network simulation,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, 'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2}"
2015,tcp global synchronization,numerical analysis,"{'6f0b02961b684e27e06332d482e9ae4acc286501': 2, '76b00058fbb669c67f8cfcccbc1f2c27eae3f389': 2}"
2015,experiment,interaction,"{'13f31eb6e11ff9fe26a81883bfc6966e84345692': 2, '14904114548d59960096e011be3d9a608a3acee8': 2, '95cea758ecdcf6e73841fb60a47be70d728302c7': 2}"
2015,iteration,mathematical optimization,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,benchmark (computing),deep learning,{'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
2015,performance,multi-agent system,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,channel capacity,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,low-power broadcasting,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,coexist (image),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,power semiconductor device,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,simulation,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,interference (communication),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,performance,autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,channel capacity,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,low-power broadcasting,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,coexist (image),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,power semiconductor device,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,simulation,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,interference (communication),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,multi-agent system,compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,channel capacity,low-power broadcasting,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,channel capacity,coexist (image),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,channel capacity,power semiconductor device,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,channel capacity,simulation,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,channel capacity,autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,channel capacity,compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,low-power broadcasting,coexist (image),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,low-power broadcasting,power semiconductor device,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,low-power broadcasting,interference (communication),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,low-power broadcasting,autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,low-power broadcasting,compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,coexist (image),power semiconductor device,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,coexist (image),simulation,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,coexist (image),interference (communication),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,coexist (image),autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,coexist (image),compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,power semiconductor device,simulation,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,power semiconductor device,interference (communication),{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,power semiconductor device,autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,power semiconductor device,compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,simulation,autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,simulation,compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,interference (communication),autonomous robot,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,interference (communication),compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,autonomous robot,compaq lte,{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
2015,particle swarm optimization,global optimization,"{'85cab93e2f335dd322e9b2f20aa2a2444c9544c3': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}"
2015,support vector machine,firefly algorithm,{'787cfa731e25df96396f9599afa591db57fad9a5': 2}
2015,support vector machine,prediction,{'787cfa731e25df96396f9599afa591db57fad9a5': 2}
2015,convolutional neural network,document classification,"{'033f96352cfc7157bbd36f2975acb1928a0cfa9d': 2, '438d1b35bde121e1ca887dd070cf9a29127fa10a': 2}"
2015,benchmark (computing),iteration,"{'6b6a7c3d6742499f3add37cd5733db569688e837': 2, 'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2}"
2015,iteration,artificial bee colony algorithm,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,iteration,continuous optimization,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,iteration,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,continuous optimization,optimization problem,{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
2015,artificial neural network,optimal control,"{'612b62f679ae27d1bda55eb93328c28b921a2adf': 2, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '3f8e3c9ea34de08ac1c14a9cb4f7681a338abe4b': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}"
2015,artificial neural network,feedback,{'26534928df253eb32ca504074f33260efce76086': 2}
2015,nonlinear system,approximation,"{'9c2671c455beab491b48874cff11ef618d357e07': 2, '74e497f96ff25cc4421379900d021865b916766a': 2}"
2015,nonlinear system,neural network simulation,{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 3}
2015,nonlinear system,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 5}
2015,block cipher mode of operation,feedback,"{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 4, '26534928df253eb32ca504074f33260efce76086': 2}"
2015,formal system,block cipher mode of operation,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 4}
2015,formal system,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 5}
2015,fuzzy logic,block cipher mode of operation,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 4}
2015,fuzzy logic,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 5}
2015,block cipher mode of operation,approximation algorithm,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 3}
2015,approximation algorithm,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 4}
2015,tsallis entropy,multilevel thresholding,"{'4978b9c6a45291a93ef8a982824c013ee482a153': 2, '214f077f5a83aa3e18e0c94e04459ef4f866f5f9': 2, '796fe98cf3d170885bebf08ecb93bebd2f74cbcc': 2}"
2015,tsallis entropy,image segmentation,"{'4978b9c6a45291a93ef8a982824c013ee482a153': 2, '214f077f5a83aa3e18e0c94e04459ef4f866f5f9': 2, '796fe98cf3d170885bebf08ecb93bebd2f74cbcc': 2}"
2015,multilevel thresholding,image segmentation,"{'4978b9c6a45291a93ef8a982824c013ee482a153': 2, '214f077f5a83aa3e18e0c94e04459ef4f866f5f9': 2, '796fe98cf3d170885bebf08ecb93bebd2f74cbcc': 2}"
2015,feedforward neural network,feature learning,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,feedforward neural network,theory,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,feedforward neural network,cluster analysis,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,artificial neural network,theory,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 3}
2015,artificial neural network,cluster analysis,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,artificial neural network,extreme learning machine ,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,feature learning,theory,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,feature learning,cluster analysis,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,feature learning,machine learning,"{'ae1df1018a619963cd7fd8b986e67f213ce556e1': 2, '9655bb7283c4249606b4a726dd03771d69ee655e': 2}"
2015,theory,extreme learning machine ,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,machine learning,extreme learning machine ,{'329f0b41eadc23cfbcd7fb35cdfcde4eef194665': 2}
2015,numerical analysis,social inequality,"{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3, 'd0f84de3699c70eb95d04ac19394edd6b2523a01': 2}"
2015,linear matrix inequality,social inequality,{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2}
2015,deep learning,document classification,"{'033f96352cfc7157bbd36f2975acb1928a0cfa9d': 2, '438d1b35bde121e1ca887dd070cf9a29127fa10a': 2}"
2015,failure cause,failure mode and effects analysis,{'7dd31741bcc78fdcb04c64d7e9421445358a42f4': 2}
2015,scalability,mapreduce,{'f7cb17c83e735d498688547f0fe9dbf338570e45': 2}
2015,particle swarm optimization,radial (radio),"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,inferior frontal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,insula of reil,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,epilepsy temporal lobe,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,parahippocampal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,precentral gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,lateral occipitotemporal gyrus,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,frontal lobe,alzheimer's disease,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
